fold,T,X,precision,recall,f1,accuracy,balanced_accuracy,y_train_-1,y_train_0,y_train_1,y_true_-1,y_true_0,y_true_1,y_pred_-1,y_pred_0,y_pred_1
21,10,0.06,0.7185185185185184,0.8810457516339869,0.7786111111111111,0.8412698412698413,0.8810457516339869,627,593,721,10,51,2,15,45,3
22,10,0.06,0.6518518518518519,0.8756410256410256,0.7228830733985373,0.8253968253968254,0.8756410256410256,628,611,723,10,52,1,16,45,2
23,10,0.06,0.8561507936507936,0.6787037037037037,0.7383512544802867,0.8253968253968254,0.6787037037037037,637,623,723,2,45,16,1,48,14
24,10,0.06,0.8492063492063493,0.6224747474747475,0.6787439613526569,0.8095238095238095,0.6224747474747475,637,644,723,3,44,16,1,48,14
25,10,0.06,0.846711259754738,0.7689922480620156,0.8027168420426847,0.8253968253968254,0.7689922480620156,638,663,724,5,43,15,4,46,13
26,10,0.06,0.4829059829059829,0.5188492063492064,0.4872286079182631,0.7619047619047619,0.5188492063492064,639,668,739,14,48,1,22,39,2
27,10,0.06,0.49947089947089945,0.5569444444444445,0.5075581395348837,0.7619047619047619,0.5569444444444445,640,688,739,16,45,2,27,35,1
28,10,0.06,0.6246857717445953,0.6271929824561403,0.5997835497835498,0.7301587301587301,0.6271929824561403,643,706,739,21,38,4,34,26,3
29,10,0.06,0.6037037037037037,0.43798449612403106,0.43551144196305486,0.6349206349206349,0.43798449612403106,653,716,740,16,43,4,4,50,9
30,10,0.06,0.7300194931773879,0.637037037037037,0.6430367018602312,0.6507936507936508,0.637037037037037,656,733,741,18,30,15,8,36,19
31,10,0.06,0.711785789584651,0.7066267066267066,0.7034001779764493,0.6984126984126984,0.7066267066267066,664,744,743,22,28,13,17,31,15
32,10,0.06,0.8777777777777778,0.8291666666666666,0.8484784594841521,0.8571428571428571,0.8291666666666666,669,759,744,32,16,15,36,15,12
33,10,0.06,0.7362612612612613,0.7227997227997228,0.7230303767035401,0.746031746031746,0.7227997227997228,674,763,756,37,13,13,37,10,16
34,10,0.06,0.6693662972435351,0.6110479558755421,0.6014231382652435,0.6507936507936508,0.6110479558755421,686,772,756,29,13,21,23,6,34
35,10,0.06,0.5911604735134147,0.5901116427432217,0.5725524475524476,0.6031746031746031,0.5901116427432217,701,775,759,22,19,22,17,13,33
36,10,0.06,0.6176378446115288,0.6587595411124822,0.610138520483348,0.5873015873015873,0.6587595411124822,711,776,769,17,33,13,28,19,16
37,10,0.06,0.5897435897435898,0.668997668997669,0.5982674982674983,0.6190476190476191,0.668997668997669,715,785,777,13,39,11,24,26,13
38,10,0.06,0.6204212454212454,0.7258771929824562,0.6270833333333333,0.6349206349206349,0.7258771929824562,723,794,781,9,38,16,21,26,16
39,10,0.06,0.7088095238095238,0.7782587782587781,0.7238749046529366,0.7301587301587301,0.7782587782587781,728,809,782,9,33,21,14,24,25
40,10,0.06,0.7559523809523809,0.751984126984127,0.7463573463573464,0.746031746031746,0.751984126984127,728,824,788,18,24,21,24,21,18
41,10,0.06,0.6515201046093494,0.654040404040404,0.6511456023651145,0.6507936507936508,0.654040404040404,732,832,797,21,22,20,23,19,21
42,10,0.06,0.6294736842105263,0.622825178889252,0.6252923976608188,0.6190476190476191,0.622825178889252,737,842,803,21,23,19,19,25,19
43,10,0.06,0.6668350168350168,0.5593573093573093,0.5663991480962028,0.5873015873015873,0.5593573093573093,746,848,809,22,28,13,9,44,10
44,10,0.06,0.6358974358974359,0.5522767462422635,0.5507203179334327,0.6825396825396826,0.5522767462422635,753,854,817,29,26,8,26,35,2
45,10,0.06,0.5380555555555556,0.5373015873015873,0.5361589110828308,0.6666666666666666,0.5373015873015873,758,865,822,28,30,5,25,32,6
46,10,0.06,0.7092924126172208,0.7188712522045856,0.6929824561403509,0.6984126984126984,0.7188712522045856,768,876,822,21,27,15,23,17,23
47,10,0.06,0.5277777777777778,0.5317688378033205,0.48335172051484115,0.49206349206349204,0.5317688378033205,782,880,825,16,29,18,9,18,36
48,10,0.06,0.7364130434782609,0.4703065134099617,0.4575978407557355,0.5714285714285714,0.4703065134099617,786,895,827,12,29,22,1,46,16
49,10,0.06,0.8248974008207934,0.617741935483871,0.6378378378378379,0.7142857142857143,0.617741935483871,789,903,837,12,31,20,3,43,17
50,10,0.06,0.6106227106227106,0.6388167388167388,0.6122320302648172,0.7142857142857143,0.6388167388167388,798,909,843,6,35,22,7,26,30
51,10,0.06,0.6302308802308801,0.6404761904761904,0.6228632478632479,0.6507936507936508,0.6404761904761904,798,924,849,15,28,20,11,24,28
52,10,0.06,0.5685185185185185,0.6190476190476191,0.578005115089514,0.5714285714285714,0.6190476190476191,801,934,857,21,28,14,25,18,20
53,10,0.06,0.6749482401656315,0.6426799007444169,0.655534941249227,0.6984126984126984,0.6426799007444169,804,944,865,26,31,6,23,35,5
54,10,0.06,0.8200280112044819,0.6145299145299146,0.6342846270928463,0.746031746031746,0.6145299145299146,813,952,869,20,39,4,28,34,1
55,10,0.06,0.9346153846153845,0.7238247863247863,0.7964251207729468,0.9047619047619048,0.7238247863247863,822,962,871,13,48,2,10,52,1
56,10,0.06,0.9583333333333334,0.6666666666666666,0.7555555555555555,0.8888888888888888,0.6666666666666666,830,975,871,12,49,2,6,56,1
57,10,0.06,0.7578347578347578,0.6527777777777778,0.6826065162907268,0.873015873015873,0.6527777777777778,833,991,873,10,48,5,9,52,2
58,10,0.06,0.7616796127434426,0.7322866344605474,0.745758661887694,0.8253968253968254,0.7322866344605474,835,1010,873,8,46,9,7,47,9
59,10,0.06,0.4619147449336129,0.45083487940630795,0.4542483660130719,0.7777777777777778,0.45083487940630795,842,1024,873,3,49,11,1,53,9
60,10,0.06,0.8261158594491927,0.8812930577636461,0.8346848225214197,0.8095238095238095,0.8812930577636461,843,1039,878,9,37,17,10,27,26
61,10,0.06,0.8822510822510824,0.7929292929292929,0.8200280112044819,0.8412698412698413,0.7929292929292929,843,1056,882,10,33,20,6,35,22
62,10,0.06,0.7966485507246377,0.737037037037037,0.7423687841366493,0.7936507936507936,0.737037037037037,845,1073,884,15,18,30,8,23,32
