entry_idx,exit_idx,entry_price,exit_price,direction,pnl,candidate,fold
17,24,60759.40234375,60274.5,1,-0.009780696403276576,T7_X6,22
29,36,67041.109375,67361.40625,-1,-0.006577618956279391,T7_X6,22
52,59,75904.859375,87250.4296875,-1,-0.15127093514063966,T7_X6,22
60,62,91066.0078125,89845.8515625,-1,0.011598591629406177,T7_X6,22
8,15,67041.109375,67361.40625,-1,-0.006577618956279391,T7_X6,23
31,38,75904.859375,87250.4296875,-1,-0.15127093514063966,T7_X6,23
39,46,91066.0078125,98997.6640625,-1,-0.08889788032358739,T7_X6,23
47,54,97777.28125,96449.0546875,-1,0.011784204280582817,T7_X6,23
55,62,97279.7890625,101236.015625,1,0.03886853557791142,T7_X6,23
10,17,75904.859375,87250.4296875,-1,-0.15127093514063966,T7_X6,24
18,25,91066.0078125,98997.6640625,1,0.0852978803235874,T7_X6,24
26,33,97777.28125,96449.0546875,-1,0.011784204280582817,T7_X6,24
34,41,97279.7890625,101236.015625,1,0.03886853557791142,T7_X6,24
43,50,96675.4296875,106140.6015625,1,0.09610669568882024,T7_X6,24
52,59,97490.953125,95795.515625,1,-0.019190716221905848,T7_X6,24
60,62,94164.859375,93530.2265625,1,-0.008539592845061793,T7_X6,24
1,8,92343.7890625,91985.3203125,-1,0.0020818934509756978,T7_X6,25
9,16,95962.53125,98768.53125,1,0.027440579249518284,T7_X6,25
17,24,96593.5703125,100043.0,1,0.03391075876313907,T7_X6,25
25,32,101459.2578125,97755.9296875,1,-0.03830064276878381,T7_X6,25
33,40,97224.7265625,95163.9296875,1,-0.022996221865177847,T7_X6,25
41,48,93530.2265625,98314.9609375,1,0.04935709167883477,T7_X6,25
51,58,95043.5234375,100504.4921875,1,0.05565755789021329,T7_X6,25
10,17,97490.953125,95795.515625,1,-0.019190716221905848,T7_X6,26
18,25,94164.859375,98107.4296875,1,0.0400688068847339,T7_X6,26
30,37,95043.5234375,100504.4921875,1,0.05565755789021329,T7_X6,26
55,62,97688.9765625,96500.09375,1,-0.013970081562266853,T7_X6,26
1,8,93429.203125,96922.703125,1,0.03559194901754654,T7_X6,27
23,30,103653.0703125,103703.2109375,-1,-0.0022837350678453884,T7_X6,27
34,41,97688.9765625,96500.09375,1,-0.013970081562266853,T7_X6,27
59,62,84704.2265625,94248.3515625,1,0.11087590045176501,T7_X6,27
1,8,106146.265625,101332.4765625,-1,0.04355052678637275,T7_X6,28
13,20,97688.9765625,96500.09375,1,-0.013970081562266853,T7_X6,28
38,45,84704.2265625,89961.7265625,1,0.060268921627195216,T7_X6,28
49,56,78532.0,84075.6875,1,0.0687914467987572,T7_X6,28
17,24,84704.2265625,89961.7265625,1,0.060268921627195216,T7_X6,29
28,35,78532.0,84075.6875,1,0.0687914467987572,T7_X6,29
56,62,79235.3359375,83684.9765625,1,0.05435727594705763,T7_X6,29
1,8,87222.1953125,82862.2109375,1,-0.051787097428344156,T7_X6,30
9,16,83722.359375,86854.2265625,1,0.035607775066061914,T7_X6,30
17,24,84167.1953125,87177.1015625,1,0.033961037763283845,T7_X6,30
35,42,79235.3359375,84542.390625,1,0.06517838312550539,T7_X6,30
51,58,93699.109375,94207.3125,-1,-0.007223777540574941,T7_X6,30
14,21,79235.3359375,84542.390625,1,0.06517838312550539,T7_X6,31
30,37,93699.109375,94207.3125,-1,-0.007223777540574941,T7_X6,31
46,53,102970.8515625,103489.2890625,-1,-0.006834798606917658,T7_X6,31
1,8,83668.9921875,93441.890625,-1,-0.11860430446203048,T7_X6,32
9,16,93699.109375,94207.3125,-1,-0.007223777540574941,T7_X6,32
25,32,102970.8515625,103489.2890625,-1,-0.006834798606917658,T7_X6,32
4,11,102970.8515625,103489.2890625,-1,-0.006834798606917658,T7_X6,33
32,39,104390.34375,106090.96875,1,0.014491018296412115,T7_X6,33
46,53,117516.9921875,118003.2265625,-1,-0.00593756654207254,T7_X6,34
25,32,117516.9921875,118003.2265625,-1,-0.00593756654207254,T7_X6,35
4,11,117516.9921875,118003.2265625,-1,-0.00593756654207254,T7_X6,36
50,57,111802.65625,111200.5859375,1,-0.007185116353172512,T7_X6,36
29,36,111802.65625,111200.5859375,1,-0.007185116353172512,T7_X6,37
8,15,111802.65625,111200.5859375,1,-0.007185116353172512,T7_X6,38
39,46,109712.828125,122266.53125,1,0.11262329342469496,T7_X6,38
47,54,122425.4296875,110807.8828125,-1,0.09309488339681267,T7_X6,38
55,62,115169.765625,108666.7109375,1,-0.058264946787113865,T7_X6,38
27,34,123513.4765625,115169.765625,-1,0.06575304092892192,T7_X6,39
39,46,106467.7890625,111033.921875,1,0.04108745781899851,T7_X6,39
58,62,103891.8359375,104719.640625,1,0.006167947433309359,T7_X6,39
5,12,122425.4296875,110807.8828125,-1,0.09309488339681267,T7_X6,40
13,20,115169.765625,108666.7109375,1,-0.058264946787113865,T7_X6,40
37,44,103891.8359375,101663.1875,1,-0.023251622424313747,T7_X6,40
47,54,95549.1484375,84648.359375,1,-0.11588567465810912,T7_X6,40
55,62,86805.0078125,90394.3125,1,0.039549050912511256,T7_X6,40
