entry_idx,exit_idx,entry_price,exit_price,direction,pnl,candidate,fold
45,62,63049.9609375,68518.09375,1,0.08492698176483307,T21_X6,13
1,22,63811.86328125,62334.81640625,1,-0.024946900890355356,T21_X6,14
23,44,61187.94140625,67578.09375,1,0.10263483138815457,T21_X6,14
45,62,68364.9921875,66639.046875,1,-0.02704603978255958,T21_X6,14
1,22,62334.81640625,68296.21875,-1,-0.09743519534409473,T21_X6,15
23,44,67578.09375,64960.296875,-1,0.036937358953692,T21_X6,15
45,62,64828.65625,55849.109375,1,-0.14031200062472374,T21_X6,15
1,22,68296.21875,65140.74609375,-1,0.0444027431972579,T21_X6,16
23,44,64960.296875,57742.49609375,1,-0.11291095743818519,T21_X6,16
45,62,57344.9140625,68255.8671875,1,0.1884688896369815,T21_X6,16
1,22,65140.74609375,58009.2265625,1,-0.11127862833788207,T21_X6,17
23,44,57742.49609375,64619.25,1,0.11729346445787497,T21_X6,17
45,62,65357.5,58483.96484375,1,-0.10696826923076923,T21_X6,17
1,22,58009.2265625,66201.015625,1,0.1394152781191462,T21_X6,18
23,44,64619.25,61175.19140625,-1,0.051497718462377697,T21_X6,18
45,62,60381.9140625,54841.56640625,-1,0.08995508498315087,T21_X6,18
1,22,66201.015625,59012.79296875,-1,0.10678175797435133,T21_X6,19
23,44,61175.19140625,57343.171875,1,-0.06444009058512727,T21_X6,19
45,62,58127.01171875,65635.3046875,1,0.12737046217822434,T21_X6,19
1,22,59012.79296875,57648.7109375,1,-0.024915022398149234,T21_X6,20
23,44,57343.171875,60632.78515625,1,0.055567131494241216,T21_X6,20
45,62,60759.40234375,69001.703125,1,0.13385473759301786,T21_X6,20
1,22,57648.7109375,60837.0078125,1,0.053505605678791326,T21_X6,21
23,44,60632.78515625,66432.1953125,1,0.0938480910666562,T21_X6,21
45,62,68161.0546875,80474.1875,-1,-0.18244762743112447,T21_X6,21
1,22,60837.0078125,67361.40625,-1,-0.10904390748486896,T21_X6,22
23,44,66432.1953125,90584.1640625,-1,-0.36535819097032796,T21_X6,22
45,62,87250.4296875,97279.7890625,-1,-0.11674911155075794,T21_X6,22
1,22,67361.40625,87955.8125,-1,-0.3075300522136888,T21_X6,23
23,44,90584.1640625,98768.53125,-1,-0.09215097107981329,T21_X6,23
45,62,96593.5703125,95104.9375,-1,0.013611303337105852,T21_X6,23
1,22,87955.8125,96002.1640625,-1,-0.09328174900322818,T21_X6,24
23,44,98768.53125,99299.1953125,1,0.003572805040066848,T21_X6,24
45,62,95795.515625,94488.4375,1,-0.015444460458010087,T21_X6,24
1,22,96002.1640625,98676.09375,1,0.026052806377981227,T21_X6,25
23,44,99299.1953125,100504.4921875,1,0.010338032651794053,T21_X6,25
45,62,99756.90625,97688.9765625,-1,0.018929689454458196,T21_X6,25
1,22,98676.09375,96534.046875,1,-0.023507860471523784,T21_X6,26
24,45,99756.90625,96593.296875,-1,0.029913186524366576,T21_X6,26
46,62,96529.0859375,96273.921875,1,-0.004443390435347248,T21_X6,26
1,22,96534.046875,97871.8203125,1,0.01205804781635495,T21_X6,27
23,44,96615.4453125,84347.0234375,1,-0.12878199377250837,T21_X6,27
45,62,84704.2265625,82579.6875,1,-0.026881854220490213,T21_X6,27
1,22,97871.8203125,88736.171875,1,-0.09514299094806161,T21_X6,28
23,44,84347.0234375,86854.2265625,1,0.027924855991602403,T21_X6,28
45,62,84167.1953125,78214.484375,-1,0.0689248342468641,T21_X6,28
1,22,88736.171875,82718.5,1,-0.06961531981655592,T21_X6,29
23,44,86854.2265625,82573.953125,1,-0.0510811185696292,T21_X6,29
45,62,79626.140625,93754.84375,1,0.17563799980887243,T21_X6,29
1,22,82718.5,76271.953125,1,-0.07973355627822071,T21_X6,30
23,44,82573.953125,94207.3125,1,0.13908412792093755,T21_X6,30
45,62,96492.3359375,106446.0078125,-1,-0.10495505141721505,T21_X6,30
1,22,76271.953125,94284.7890625,1,0.23436591944327503,T21_X6,31
23,44,94207.3125,109678.078125,-1,-0.1660204327291472,T21_X6,31
45,62,111673.28125,105793.6484375,-1,0.05085030942663377,T21_X6,31
1,22,94284.7890625,106791.0859375,-1,-0.13444384424416286,T21_X6,32
23,44,109678.078125,108686.625,-1,0.007239665372965798,T21_X6,32
45,62,105929.0546875,108385.5703125,-1,-0.024990196799612122,T21_X6,32
1,22,106791.0859375,110257.234375,-1,-0.03425728243206161,T21_X6,33
23,44,108686.625,108859.3203125,-1,-0.0033889288355397913,T21_X6,33
45,62,109647.9765625,117300.7890625,-1,-0.07159437961299588,T21_X6,33
1,22,110257.234375,105698.28125,-1,0.0395483355613145,T21_X6,34
24,45,109647.9765625,118368.0,-1,-0.08132744511002932,T21_X6,34
54,62,112526.9140625,119306.7578125,1,0.05845086359548011,T21_X6,34
3,24,109647.9765625,118368.0,-1,-0.08132744511002932,T21_X6,35
33,54,112526.9140625,115374.328125,1,0.023504293521445736,T21_X6,35
56,62,110124.3515625,108236.7109375,1,-0.018940991962424297,T21_X6,35
1,22,119995.4140625,120172.90625,-1,-0.0032791580902212865,T21_X6,36
23,44,123344.0625,111723.2109375,-1,0.09241492471516415,T21_X6,36
51,62,113955.359375,115306.09375,-1,-0.013653188673251025,T21_X6,36
1,22,120172.90625,111200.5859375,-1,0.07286175690079894,T21_X6,37
23,44,111723.2109375,113328.6328125,1,0.012569636009639056,T21_X6,37
46,62,109712.828125,115169.765625,1,0.04793837237868577,T21_X6,37
1,22,111200.5859375,112014.5,1,0.0055193324984587604,T21_X6,38
25,46,109712.828125,106467.7890625,1,-0.031377571902556405,T21_X6,38
47,62,107198.265625,110639.625,1,0.030302752362044102,T21_X6,38
4,25,109712.828125,106467.7890625,1,-0.031377571902556405,T21_X6,39
26,47,107198.265625,102282.1171875,1,-0.047660335601861566,T21_X6,39
48,62,104719.640625,86805.0078125,1,-0.17287232898795102,T21_X6,39
