fold,T,X,precision,recall,f1,accuracy,balanced_accuracy,y_train_-1,y_train_0,y_train_1,y_true_-1,y_true_0,y_true_1,y_pred_-1,y_pred_0,y_pred_1
49,7,0.06,0.4603174603174603,0.5285714285714286,0.48538587848932674,0.746031746031746,0.5285714285714286,617,1278,634,4,45,14,0,42,21
50,7,0.06,0.5461956521739131,0.5797764227642276,0.5620210727969349,0.8095238095238095,0.5797764227642276,620,1292,638,6,41,16,1,46,16
51,7,0.06,0.5012787723785166,0.5856481481481481,0.5390490268539049,0.746031746031746,0.5856481481481481,620,1310,641,11,36,16,0,46,17
52,7,0.06,0.7576923076923077,0.5292397660818713,0.5009259259259259,0.6666666666666666,0.5292397660818713,621,1323,648,15,38,10,1,52,10
53,7,0.06,0.6960167714884696,0.5545219638242894,0.5846560846560847,0.746031746031746,0.5545219638242894,626,1333,654,15,43,5,6,53,4
54,7,0.06,0.5584795321637427,0.4654195011337869,0.4870719776380154,0.8412698412698413,0.4654195011337869,631,1346,657,12,49,2,6,57,0
55,7,0.06,0.633879781420765,0.42857142857142855,0.46424010217113665,0.9047619047619048,0.42857142857142855,636,1361,658,7,55,1,2,61,0
56,7,0.06,0.639344262295082,0.42857142857142855,0.4672364672364672,0.9206349206349206,0.42857142857142855,641,1376,659,7,56,0,2,61,0
57,7,0.06,0.6448087431693988,0.4666666666666666,0.5125100887812751,0.9365079365079365,0.4666666666666666,643,1395,659,5,57,1,2,61,0
58,7,0.06,0.7658730158730159,0.7547619047619047,0.7510582010582011,0.9365079365079365,0.7547619047619047,643,1416,659,5,56,2,4,56,3
59,7,0.06,0.4053672316384181,0.42777777777777776,0.41456582633053224,0.9206349206349206,0.42777777777777776,648,1432,659,0,60,3,0,59,4
60,7,0.06,0.7522296544035675,0.724113475177305,0.7257908680068569,0.8253968253968254,0.724113475177305,648,1452,660,6,47,10,4,46,13
61,7,0.06,0.8196296296296296,0.6658148053496891,0.7181492342782665,0.8253968253968254,0.6658148053496891,648,1472,661,7,43,13,4,50,9
62,7,0.06,0.6449074074074074,0.5256734006734006,0.5311004784688995,0.6666666666666666,0.5256734006734006,648,1492,662,9,32,22,2,45,16
