fold,T,X,precision,recall,f1,accuracy,balanced_accuracy,y_true_-1,y_true_0,y_true_1,y_pred_-1,y_pred_0,y_pred_1
42,7,0.08,0.7759259259259258,0.5643939393939394,0.6190476190476191,0.7777777777777778,0.5643939393939394,8,44,11,4,54,5
43,7,0.08,0.48888888888888893,0.400604686318972,0.40468909276248727,0.7936507936507936,0.400604686318972,5,49,9,0,60,3
44,7,0.08,0.5737704918032787,0.38095238095238093,0.36269841269841274,0.7301587301587301,0.38095238095238093,14,44,5,2,61,0
45,7,0.08,0.4777777777777778,0.37777777777777777,0.363382250174703,0.7619047619047619,0.37777777777777777,15,46,2,3,60,0
46,7,0.08,0.5151242887091944,0.4000000000000001,0.4054770626199198,0.6666666666666666,0.4000000000000001,12,45,6,3,53,7
47,7,0.08,0.4762820512820512,0.5649895178197064,0.4510893246187364,0.5396825396825397,0.5649895178197064,4,53,6,5,32,26
48,7,0.08,0.47874396135265695,0.4646464646464647,0.46243910105296243,0.6666666666666666,0.4646464646464647,2,55,6,2,46,15
49,7,0.08,0.46226415094339623,0.5096153846153846,0.48359788359788364,0.8253968253968254,0.5096153846153846,3,52,8,0,53,10
50,7,0.08,0.5127748068924539,0.5127748068924539,0.5127748068924539,0.8412698412698413,0.5127748068924539,1,51,11,1,51,11
51,7,0.08,0.8820512820512821,0.6073021181716834,0.6645371191955043,0.8412698412698413,0.6073021181716834,4,46,13,1,52,10
52,7,0.08,0.7385620915032679,0.6870748299319729,0.7102564102564103,0.8412698412698413,0.6870748299319729,7,49,7,6,51,6
53,7,0.08,0.8706896551724137,0.5934640522875817,0.6708897626328819,0.8571428571428571,0.5934640522875817,10,51,2,4,58,1
54,7,0.08,0.6497175141242938,0.5238095238095238,0.5670619235836627,0.9523809523809523,0.5238095238095238,7,56,0,4,59,0
55,7,0.08,0.6559139784946236,0.4444444444444444,0.49453551912568305,0.9682539682539683,0.4444444444444444,3,60,0,1,62,0
56,7,0.08,0.328042328042328,0.3333333333333333,0.33066666666666666,0.9841269841269841,0.3333333333333333,1,62,0,0,63,0
57,7,0.08,0.328042328042328,0.3333333333333333,0.33066666666666666,0.9841269841269841,0.3333333333333333,1,62,0,0,63,0
58,7,0.08,0.328042328042328,0.3333333333333333,0.33066666666666666,0.9841269841269841,0.3333333333333333,1,62,0,0,63,0
59,7,0.08,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0,63,0,0,63,0
60,7,0.08,0.6502732240437158,0.5555555555555555,0.5915966386554622,0.9523809523809523,0.5555555555555555,2,58,3,0,61,2
61,7,0.08,0.6344086021505376,0.39999999999999997,0.4274952919020716,0.9047619047619048,0.39999999999999997,2,56,5,0,62,1
62,7,0.08,0.5163398692810457,0.528344671201814,0.5222222222222223,0.8412698412698413,0.528344671201814,2,49,12,0,51,12
