fold,T,X,precision,recall,f1,accuracy,balanced_accuracy,y_train_-1,y_train_0,y_train_1,y_true_-1,y_true_0,y_true_1,y_pred_-1,y_pred_0,y_pred_1
13,21,0.08,0.9570707070707071,0.9027777777777778,0.9262187088274044,0.9365079365079365,0.9027777777777778,637,324,812,33,24,6,36,22,5
14,21,0.08,0.5639709028669234,0.6287393162393162,0.594047619047619,0.8253968253968254,0.6287393162393162,637,345,812,39,8,16,41,3,19
15,21,0.08,0.646063877642825,0.6580065359477124,0.6506201253036696,0.8412698412698413,0.6580065359477124,656,347,812,40,6,17,39,5,19
16,21,0.08,0.5281329923273658,0.6444444444444445,0.5797325102880658,0.7777777777777778,0.6444444444444445,670,348,818,35,13,15,46,0,17
17,21,0.08,0.7960526315789473,0.766798418972332,0.7229707941772618,0.7619047619047619,0.766798418972332,676,353,828,29,23,11,38,9,16
18,21,0.08,0.7182539682539683,0.819607843137255,0.7252525252525253,0.7301587301587301,0.819607843137255,696,353,829,9,34,20,18,21,24
19,21,0.08,0.8201447245564891,0.8502673796791443,0.8336829305365557,0.8095238095238095,0.8502673796791443,705,361,833,7,34,22,8,34,21
20,21,0.08,0.8922558922558922,0.8402255639097745,0.8581555794670549,0.8571428571428571,0.8402255639097745,705,376,839,19,28,16,18,33,12
21,21,0.08,0.8422540187246069,0.912280701754386,0.8651851851851852,0.8888888888888888,0.912280701754386,705,387,849,19,38,6,17,37,9
22,21,0.08,0.8736842105263157,0.8824786324786325,0.872053872053872,0.8888888888888888,0.8824786324786325,712,395,855,12,39,12,10,38,15
23,21,0.08,0.5942028985507246,0.6296296296296297,0.6064084170253468,0.9206349206349206,0.6296296296296297,724,404,855,0,45,18,0,40,23
24,21,0.08,0.6060606060606061,0.6222222222222222,0.6095238095238096,0.9047619047619048,0.6222222222222222,724,425,855,0,45,18,2,39,22
25,21,0.08,0.7416666666666667,0.8871635610766045,0.7888931290773956,0.8412698412698413,0.8871635610766045,724,434,867,10,46,7,16,37,10
26,21,0.08,0.5686274509803922,0.5701754385964912,0.5527851458885942,0.8095238095238095,0.5701754385964912,724,449,873,24,38,1,34,27,2
27,21,0.08,0.5763888888888888,0.49382716049382713,0.4977911646586346,0.7619047619047619,0.49382716049382713,724,470,873,35,27,1,48,13,2
28,21,0.08,0.4598765432098766,0.35185185185185186,0.31636798088410995,0.5873015873015873,0.35185185185185186,734,480,874,36,27,0,54,4,5
29,21,0.08,0.7455433455433456,0.7692307692307692,0.7214515903040493,0.7142857142857143,0.7692307692307692,748,487,874,26,26,11,35,13,15
30,21,0.08,0.6510721247563352,0.6624434389140271,0.6280935313193378,0.6666666666666666,0.6624434389140271,759,497,874,26,20,17,36,8,19
31,21,0.08,0.792022792022792,0.7435500515995872,0.761793686472426,0.8253968253968254,0.7435500515995872,770,507,874,34,10,19,39,9,15
32,21,0.08,0.6991509782207457,0.7287878787878789,0.7080459770114942,0.8412698412698413,0.7287878787878789,774,513,885,44,4,15,43,6,14
33,21,0.08,0.5170731707317073,0.5623100303951367,0.5307486631016043,0.8095238095238095,0.5623100303951367,785,517,891,47,2,14,41,2,20
34,21,0.08,0.75,0.7139784946236559,0.7178130511463845,0.8253968253968254,0.7139784946236559,804,517,893,31,5,27,23,4,36
35,21,0.08,0.7253086419753086,0.7175925925925926,0.7184911751475219,0.7936507936507936,0.7175925925925926,818,517,900,30,9,24,27,8,28
36,21,0.08,0.7467413632119516,0.7352472089314195,0.7389814356662452,0.7301587301587301,0.7352472089314195,832,519,905,22,22,19,25,21,17
37,21,0.08,0.853615520282187,0.8388888888888889,0.8294970161977835,0.8412698412698413,0.8388888888888889,835,522,920,19,20,24,27,14,22
38,21,0.08,0.9195402298850576,0.8627450980392157,0.8678286129266523,0.8888888888888888,0.8627450980392157,848,526,924,22,17,24,29,10,24
39,21,0.08,0.7333333333333334,0.9076858813700919,0.7281093027928471,0.873015873015873,0.9076858813700919,854,541,924,19,2,42,16,10,37
40,21,0.08,0.75,0.96,0.7787234042553192,0.9523809523809523,0.96,854,542,944,25,1,37,22,4,37
41,21,0.08,0.6533333333333333,0.6317663817663818,0.6423639878486606,0.9365079365079365,0.6317663817663818,870,543,948,26,1,36,25,3,35
42,21,0.08,0.9525462962962963,0.9484702093397747,0.9502645502645503,0.9682539682539683,0.9484702093397747,873,543,966,31,9,23,32,9,22
43,21,0.08,0.9332140727489565,0.8722222222222221,0.8932399626517272,0.9365079365079365,0.8722222222222221,879,543,981,41,12,10,43,13,7
44,21,0.08,0.920995670995671,0.88994708994709,0.8932084893882647,0.9365079365079365,0.88994708994709,896,544,984,45,11,7,44,14,5
45,21,0.08,0.8050925925925926,0.7278911564625851,0.6631034364614383,0.8412698412698413,0.7278911564625851,904,552,989,49,7,7,45,16,2
46,21,0.08,0.7269841269841271,0.7611971104231167,0.7317486338797815,0.7777777777777778,0.7611971104231167,920,555,991,34,10,19,27,15,21
47,21,0.08,0.7465764083411143,0.7381172839506173,0.7413078149920255,0.7619047619047619,0.7381172839506173,941,555,991,27,16,20,28,17,18
48,21,0.08,0.7439045628700801,0.7106449106449105,0.7231200897867565,0.7142857142857143,0.7106449106449105,953,559,996,15,22,26,12,22,29
49,21,0.08,0.7636077372919479,0.7222222222222222,0.7355835309858297,0.7936507936507936,0.7222222222222222,954,565,1010,15,16,32,12,13,38
50,21,0.08,0.7693002571051352,0.7865497076023392,0.759142053445851,0.8095238095238095,0.7865497076023392,968,571,1011,6,19,38,9,13,41
51,21,0.08,0.8455433455433455,0.7929118773946359,0.8111133266866069,0.8412698412698413,0.7929118773946359,968,581,1022,24,10,29,26,7,30
52,21,0.08,0.6867612293144209,0.6367003367003367,0.6497975708502025,0.8095238095238095,0.6367003367003367,969,581,1042,44,10,9,47,6,10
53,21,0.08,0.7893719806763285,0.8830227743271223,0.8180044593088072,0.8888888888888888,0.8830227743271223,974,590,1049,46,14,3,46,12,5
54,21,0.08,0.6963241436925648,0.8347763347763348,0.7194163860830528,0.746031746031746,0.8347763347763348,992,591,1051,28,33,2,38,21,4
55,21,0.08,0.6729411764705882,0.8451219512195122,0.6992143658810326,0.7142857142857143,0.8451219512195122,1013,591,1051,20,41,2,34,25,4
56,21,0.08,0.5473684210526316,0.797979797979798,0.5818000285266011,0.7142857142857143,0.797979797979798,1020,604,1052,18,44,1,20,38,5
57,21,0.08,0.834848484848485,0.7134502923976608,0.7366522366522367,0.7619047619047619,0.7134502923976608,1020,624,1053,19,33,11,9,44,10
58,21,0.08,0.6784120272492365,0.7147562582345192,0.6907048008171603,0.7936507936507936,0.7147562582345192,1033,632,1053,6,46,11,9,43,11
59,21,0.08,0.9111111111111111,0.8935672514619882,0.8927738927738927,0.9047619047619048,0.8935672514619882,1038,648,1053,10,38,15,12,40,11
60,21,0.08,0.7863377609108159,0.8691043985161633,0.8088235294117648,0.8253968253968254,0.8691043985161633,1039,657,1064,9,37,17,15,31,17
61,21,0.08,0.8815789473684211,0.8815789473684211,0.8815789473684211,0.873015873015873,0.8815789473684211,1039,678,1064,9,16,38,9,16,38
