fold_0,fold_1,fold_2,fold_3,fold_4,fold_5,fold_6,fold_7,fold_8,fold_9,fold_10,fold_11,fold_12,fold_13,fold_14,fold_15,fold_16,fold_17,fold_18,fold_19,fold_20,fold_21,fold_22,fold_23,fold_24,fold_25,fold_26,fold_27,fold_28,fold_29,fold_30,fold_31,fold_32,fold_33,fold_34,fold_35,fold_36,fold_37,fold_38,fold_39,fold_40
0.9803788813750205,0.9991,0.9981274969666065,0.9981274969666065,0.9991,0.9747196203758588,0.9747196203758588,1.0,0.9991,0.9981798601840768,1.0076519137617492,1.0223961181259806,1.0454853786865235,1.0379378615038788,1.0725595874129368,1.018663663558505,0.9559788097539326,1.0051827957659722,1.2161855554198517,1.1169846898489402,1.3506360682557355,1.1065388889850907,1.0,0.9483115794649728,0.7734351339841335,1.0279136224577654,0.9977162649321546,0.9837780873350521,1.0224558026275616,1.133206354741688,0.9615210843360409,0.9885544873612855,0.8517731591498925,0.9931652013930823,1.0,1.0,1.0,1.0,1.0,1.0668095008309975,1.107013861916021
0.9803788813750205,0.9981274969666065,0.9981274969666065,0.9981274969666065,0.9991,0.9747196203758588,0.9747196203758588,1.0,0.9991,0.9972814983099111,1.0076519137617492,1.0223961181259806,1.0454853786865235,1.0379378615038788,1.0725595874129368,1.018663663558505,0.9559788097539326,1.0051827957659722,1.2161855554198517,1.1159794036280761,1.3506360682557355,1.1065388889850907,1.0,0.9483115794649728,0.7727390423635478,1.0279136224577654,0.9977162649321546,0.9837780873350521,1.0224558026275616,1.133206354741688,0.9615210843360409,0.9885544873612855,0.8517731591498925,0.9931652013930823,1.0,1.0,1.0,1.0,1.0,1.0668095008309975,1.107013861916021
0.9803788813750205,0.9981274969666065,0.9981274969666065,0.9981274969666065,0.9991,0.9747196203758588,0.9747196203758588,1.0,0.9991,0.9972814983099111,1.0076519137617492,1.0223961181259806,1.0445444418457055,1.0379378615038788,1.0725595874129368,1.018663663558505,0.9559788097539326,1.0051827957659722,1.2161855554198517,1.1159794036280761,1.3506360682557355,1.1065388889850907,1.0,0.9483115794649728,0.7727390423635478,1.0279136224577654,0.9977162649321546,0.9837780873350521,1.0224558026275616,1.133206354741688,0.9615210843360409,0.9885544873612855,0.8517731591498925,0.9931652013930823,1.0,1.0,1.0,1.0,1.0,1.0668095008309975,0.9787268136720041
0.9803788813750205,0.9981274969666065,0.9981274969666065,0.9981274969666065,0.846683040983273,0.9747196203758588,0.9747196203758588,1.0,0.9991,0.9972814983099111,1.0076519137617492,1.0223961181259806,1.0445444418457055,1.0379378615038788,1.0725595874129368,1.018663663558505,0.9559788097539326,1.0051827957659722,1.2161855554198517,1.1159794036280761,1.3506360682557355,1.1065388889850907,1.0,0.9483115794649728,0.7727390423635478,1.0269885001975534,0.9977162649321546,0.9837780873350521,1.0224558026275616,1.133206354741688,0.9615210843360409,0.9654275602627984,0.8517731591498925,0.9931652013930823,1.0,1.0,1.0,1.0,1.0,1.0668095008309975,0.9787268136720041
0.9803788813750205,0.9981274969666065,0.9981274969666065,0.9981274969666065,0.846683040983273,0.9747196203758588,0.9747196203758588,1.0,0.9266886253690761,0.9972814983099111,1.0076519137617492,1.0223961181259806,1.0445444418457055,1.0379378615038788,1.0725595874129368,1.018663663558505,0.9559788097539326,1.0051827957659722,1.2161855554198517,1.1159794036280761,1.3506360682557355,1.1065388889850907,0.9991,0.9474580990434543,0.7727390423635478,1.0269885001975534,0.9977162649321546,0.9837780873350521,1.0937764153519127,1.133206354741688,0.9615210843360409,0.9654275602627984,0.8517731591498925,0.9931652013930823,1.0,1.0,1.0,1.0,1.0,1.0668095008309975,0.9787268136720041
0.9803788813750205,0.9981274969666065,0.9981274969666065,0.9981274969666065,0.846683040983273,0.9747196203758588,1.0320584491448646,1.0,0.9266886253690761,0.9972814983099111,1.0076519137617492,1.0223961181259806,1.0445444418457055,1.0379378615038788,1.0725595874129368,1.018663663558505,0.9559788097539326,1.0051827957659722,1.181955723802346,1.1159794036280761,1.3506360682557355,1.1065388889850907,0.9991,0.9474580990434543,0.7727390423635478,1.0269885001975534,0.9977162649321546,0.9837780873350521,1.0937764153519127,1.1321864690224204,0.9519736614065198,0.9654275602627984,0.8517731591498925,0.9931652013930823,1.0,1.0,1.0,1.0,1.0,1.0668095008309975,0.9787268136720041
0.9803788813750205,0.9981274969666065,0.9981274969666065,0.9981274969666065,0.846683040983273,0.9747196203758588,1.0320584491448646,1.0,0.9266886253690761,0.9972814983099111,1.0076519137617492,1.0223961181259806,1.0445444418457055,1.0379378615038788,1.0725595874129368,1.018663663558505,0.9559788097539326,1.0051827957659722,1.181955723802346,1.1159794036280761,1.3506360682557355,1.1065388889850907,0.9991,0.9474580990434543,0.7727390423635478,1.0269885001975534,0.9977162649321546,0.9828926870564506,1.092792016578096,1.1321864690224204,0.9519736614065198,0.9654275602627984,0.8517731591498925,0.9931652013930823,1.0,1.0,1.0,1.0,1.0,1.0668095008309975,0.9787268136720041
0.9803788813750205,0.9981274969666065,0.9981274969666065,0.9981274969666065,0.846683040983273,0.9432188308738361,1.0320584491448646,1.0,0.9266886253690761,0.9972814983099111,0.9123606153878494,0.9393870855963611,1.0445444418457055,1.105996883777969,1.0725595874129368,1.018663663558505,0.9559788097539326,1.0051827957659722,1.181955723802346,1.1159794036280761,1.3506360682557355,1.1065388889850907,0.9991,0.9474580990434543,0.7727390423635478,1.0269885001975534,0.9977162649321546,0.9828926870564506,1.092792016578096,1.1321864690224204,0.9519736614065198,0.9654275602627984,0.8517731591498925,0.9931652013930823,1.0,1.0,1.0,1.0,1.0,1.0668095008309975,0.9787268136720041
0.9803788813750205,0.9981274969666065,0.9981274969666065,0.9981274969666065,0.846683040983273,0.9432188308738361,1.0320584491448646,1.0,0.9266886253690761,0.9972814983099111,0.9115394908340003,0.9393870855963611,1.0445444418457055,1.105996883777969,1.0725595874129368,1.018663663558505,0.9760080065751496,1.0042781312497828,1.181955723802346,1.1159794036280761,1.3506360682557355,1.1065388889850907,0.9991,0.9474580990434543,0.7727390423635478,1.0269885001975534,0.9977162649321546,0.9828926870564506,1.092792016578096,1.1321864690224204,0.9519736614065198,0.9654275602627984,0.8517731591498925,0.9931652013930823,1.0,1.0,1.0,1.0,0.9991,1.0668095008309975,0.9787268136720041
0.9803788813750205,0.9981274969666065,0.9981274969666065,0.9981274969666065,0.846683040983273,0.9432188308738361,1.0320584491448646,1.0,0.9266886253690761,0.9142421938061188,0.9115394908340003,0.9393870855963611,1.0445444418457055,1.105996883777969,1.0725595874129368,1.018663663558505,0.9760080065751496,1.0042781312497828,1.181955723802346,1.2359869977188023,1.3506360682557355,1.1065388889850907,0.9991,0.9474580990434543,0.7549689639014706,1.0269885001975534,0.9977162649321546,0.9828926870564506,1.092792016578096,1.1321864690224204,0.9519736614065198,0.9654275602627984,0.8517731591498925,0.9931652013930823,1.0,1.0,1.0,1.0,0.9991,1.0668095008309975,0.9787268136720041
0.9803788813750205,0.9981274969666065,0.9981274969666065,0.9981274969666065,0.846683040983273,0.9432188308738361,1.0320584491448646,1.0,0.9266886253690761,0.9142421938061188,0.9115394908340003,0.9393870855963611,1.0306884405617283,1.105996883777969,1.0725595874129368,1.018663663558505,0.9760080065751496,1.0042781312497828,1.181955723802346,1.2359869977188023,1.3506360682557355,1.1065388889850907,0.9991,0.9474580990434543,0.7549689639014706,1.0269885001975534,0.9977162649321546,0.9828926870564506,1.092792016578096,1.1321864690224204,0.9519736614065198,0.9654275602627984,0.8517731591498925,0.9931652013930823,1.0,1.0,1.0,1.0,0.9991,1.0668095008309975,1.0183510461969352
