entry_idx,exit_idx,entry_price,exit_price,direction,pnl,candidate,fold
3,17,59123.43359375,65231.58203125,1,0.10151180153491117,T14_X10,15
18,32,67051.875,67491.4140625,-1,-0.008355209119804629,T14_X10,15
47,61,66191.0,60887.37890625,1,-0.08192601552703539,T14_X10,15
62,62,62678.29296875,62678.29296875,1,-0.0018,T14_X10,15
1,15,70136.53125,70567.765625,-1,-0.007948498753992771,T14_X10,16
26,40,66191.0,60887.37890625,1,-0.08192601552703539,T14_X10,16
41,55,62678.29296875,60787.79296875,1,-0.03196195736126,T14_X10,16
5,19,66191.0,60887.37890625,1,-0.08192601552703539,T14_X10,17
20,34,62678.29296875,60787.79296875,1,-0.03196195736126,T14_X10,17
36,50,65097.1484375,66201.015625,-1,-0.018757227989177234,T14_X10,17
54,62,60680.09375,58719.484375,1,-0.034110585792395884,T14_X10,17
4,18,56662.375,66710.15625,1,0.17552721669361723,T14_X10,18
19,33,67163.6484375,60680.09375,-1,0.09473368806391386,T14_X10,18
34,48,58116.9765625,58483.96484375,1,0.004514648540867134,T14_X10,18
54,62,64178.9921875,57325.48828125,-1,0.10498734072712414,T14_X10,18
1,15,65927.671875,56034.31640625,-1,0.14826377727865125,T14_X10,19
16,30,55027.4609375,61175.19140625,1,0.10992113639283796,T14_X10,19
33,47,64178.9921875,54139.6875,-1,0.15462664905316686,T14_X10,19
48,62,54841.56640625,63648.7109375,1,0.15879250507196122,T14_X10,19
1,15,60609.56640625,59504.1328125,1,-0.02003859927227608,T14_X10,20
21,35,59112.48046875,58192.5078125,1,-0.017363086660461602,T14_X10,20
37,51,61649.6796875,60632.78515625,-1,0.014694725299540919,T14_X10,20
59,62,60274.5,62851.375,1,0.04095232478079453,T14_X10,20
2,16,57971.5390625,61649.6796875,1,0.06164735165706987,T14_X10,21
17,31,62940.45703125,60759.40234375,-1,0.032852666827905365,T14_X10,21
38,52,60274.5,68161.0546875,1,0.12904396697608442,T14_X10,21
17,31,60274.5,68161.0546875,1,0.12904396697608442,T14_X10,22
45,59,75904.859375,98504.7265625,-1,-0.29953939868391993,T14_X10,22
60,62,98997.6640625,98013.8203125,-1,0.008138050148121393,T14_X10,22
2,16,67612.71875,72339.5390625,-1,-0.07171022399169534,T14_X10,23
17,31,70215.1875,87250.4296875,-1,-0.24441477885393384,T14_X10,23
32,46,91066.0078125,97461.5234375,-1,-0.07202944980928583,T14_X10,23
3,17,75904.859375,98504.7265625,-1,-0.29953939868391993,T14_X10,24
18,32,98997.6640625,99920.7109375,-1,-0.01112392580917116,T14_X10,24
49,62,94686.2421875,98314.9609375,1,0.03652361139450779,T14_X10,24
2,16,95962.53125,101173.03125,-1,-0.05609723384875803,T14_X10,25
28,42,94686.2421875,102078.0859375,1,0.07626671359248255,T14_X10,25
43,57,96922.703125,106146.265625,-1,-0.09696410709371658,T14_X10,25
58,62,103653.0703125,102682.5,-1,0.007563642674296687,T14_X10,25
7,21,94686.2421875,102078.0859375,1,0.07626671359248255,T14_X10,26
34,48,101089.609375,97688.9765625,-1,0.031839785864490586,T14_X10,26
49,62,101405.421875,96175.03125,1,-0.05337900364979868,T14_X10,26
12,26,104408.0703125,100655.90625,-1,0.03413749076359264,T14_X10,27
30,44,96615.4453125,96635.609375,1,-0.0015912956625643044,T14_X10,27
51,62,84347.0234375,80601.0390625,1,-0.04621157757956597,T14_X10,27
7,21,101405.421875,95773.3828125,1,-0.057339821819808394,T14_X10,28
29,43,88736.171875,82862.2109375,1,-0.06799578930872151,T14_X10,28
44,58,83722.359375,86900.8828125,1,0.03616504853934069,T14_X10,28
8,22,88736.171875,82862.2109375,1,-0.06799578930872151,T14_X10,29
24,38,81066.703125,87177.1015625,1,0.07357494682715951,T14_X10,29
51,62,82573.953125,85174.3046875,1,0.02969118413361659,T14_X10,29
1,15,82862.2109375,87471.703125,1,0.053828399669142005,T14_X10,30
16,30,86900.8828125,82573.953125,-1,0.04799155041308286,T14_X10,30
31,45,79626.140625,93943.796875,-1,-0.18161100349229692,T14_X10,30
46,60,94720.5,102970.8515625,-1,-0.088902069377801,T14_X10,30
61,62,104696.328125,104106.359375,-1,0.0038350471937814196,T14_X10,30
9,23,82573.953125,93699.109375,1,0.13292960696406045,T14_X10,31
24,38,93943.796875,103241.4609375,-1,-0.10077049482544666,T14_X10,31
39,53,102970.8515625,107287.796875,-1,-0.04372395466283731,T14_X10,31
1,15,93441.890625,96802.4765625,-1,-0.03776444715557681,T14_X10,32
19,33,104696.328125,107791.15625,-1,-0.03136004456340622,T14_X10,32
61,62,117435.2265625,119116.1171875,-1,-0.016113342548076205,T14_X10,33
40,54,117435.2265625,117947.3671875,-1,-0.006161047702559968,T14_X10,34
19,33,117435.2265625,117947.3671875,-1,-0.006161047702559968,T14_X10,35
61,62,122425.4296875,123513.4765625,-1,-0.010687425412982584,T14_X10,37
40,54,122425.4296875,107198.265625,-1,0.12257909428922134,T14_X10,38
56,62,110588.9296875,114472.4453125,1,0.03331667610830452,T14_X10,38
19,33,122425.4296875,107198.265625,-1,0.12257909428922134,T14_X10,39
34,48,108666.7109375,110639.625,1,0.016355643485287116,T14_X10,39
61,62,95549.1484375,94177.078125,1,-0.016159838208265036,T14_X10,39
